sig50Rvs50OM,sigExp,sig50OM,sig90Reward,RPEsign,EXPsign,sig50R,OM50sign,Rewardsign,Timewin,brainArea,pureReward,pureExp,RPE,pureExpDir,pureRPEDir,mixed,other
0,1,0,1,0,2,0,0,0,before,PPTg,0,1,0,2,0,0,0
0,1,1,1,0,1,1,-1,1,before,RMTg,0,1,0,1,0,0,0
0,0,1,1,0,2,1,1,0,before,RMTg,0,1,0,2,0,0,0
0,0,0,0,0,0,0,0,0,before,RMTg,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,before,RMTg,0,0,0,0,0,0,1
0,0,1,1,0,2,1,1,0,before,RMTg,0,1,0,2,0,0,0
1,0,1,1,0,1,1,-1,1,before,RMTg,0,0,0,0,0,1,0
0,1,1,1,1,0,1,-1,1,before,RMTg,0,0,1,0,1,0,1
0,1,1,1,0,1,1,-1,1,before,rVTA Type2,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,before,rdopamine,0,0,0,0,0,0,1
0,1,0,1,0,1,0,0,1,before,rVTA Type2,0,1,0,1,0,0,0
0,1,0,1,0,2,1,0,0,before,rdopamine,0,1,0,2,0,0,0
0,0,0,0,0,0,0,0,1,before,rdopamine,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,0,before,rdopamine,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1,before,rdopamine,0,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,before,rdopamine,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,0,before,rdopamine,0,0,0,0,0,0,1
0,0,0,1,0,2,0,0,0,before,rdopamine,0,1,0,2,0,0,0
0,1,0,1,0,2,0,0,0,before,rdopamine,0,1,0,2,0,0,0
0,1,1,1,0,1,1,-1,1,before,rVTA Type2,0,1,0,1,0,0,0
1,0,0,1,0,1,1,0,1,early,Dorsal striatum,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,early,Dorsal striatum,0,0,0,0,0,0,1
1,1,0,0,-1,0,1,0,0,early,Dorsal striatum,0,0,1,0,2,0,0
1,1,1,1,0,2,0,-1,0,early,Dorsal striatum,0,0,0,0,0,1,0
1,1,0,1,0,1,1,0,1,early,Dorsal striatum,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,early,rdopamine,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,early,rVTA Type2,0,0,0,0,0,0,1
1,0,0,1,0,2,1,0,0,early,r VTA Type3,1,0,0,0,0,0,0
0,0,1,1,0,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,0,1,0,0,1,0,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,0,1,1,0,2,0,-1,0,early,Lateral hypothalamus,0,0,0,0,0,1,0
0,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,1,0,1,0,1
0,1,0,1,0,0,0,0,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,0,early,Lateral hypothalamus,1,0,0,0,0,0,0
1,0,0,1,0,2,1,0,0,early,Lateral hypothalamus,1,0,0,0,0,0,0
0,1,1,1,0,1,1,-1,1,early,rVTA Type2,0,1,0,1,0,0,0
0,1,1,1,0,2,1,1,0,early,r VTA Type3,0,1,0,2,0,0,0
0,0,0,1,0,2,0,0,0,early,Ventral striatum,0,1,0,2,0,0,0
1,0,0,0,0,0,1,0,1,early,PPTg,1,0,0,0,0,0,0
1,1,1,1,0,2,0,1,0,early,PPTg,0,0,0,0,0,1,0
1,1,0,1,1,0,1,0,1,early,PPTg,0,0,1,0,1,0,0
0,1,1,1,0,2,1,1,0,early,PPTg,0,1,0,2,0,0,0
1,1,1,1,1,0,1,-1,1,early,PPTg,0,0,1,0,1,0,0
0,0,1,1,0,2,0,1,0,early,PPTg,0,1,0,2,0,0,0
0,1,1,0,0,0,0,1,1,early,PPTg,0,0,0,0,0,0,1
1,0,0,1,0,1,1,0,1,early,PPTg,1,0,0,0,0,0,0
1,0,1,0,0,0,1,1,0,early,PPTg,0,0,0,0,0,1,0
0,0,1,0,0,0,1,1,0,early,Ventral striatum,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
0,0,1,1,0,0,1,1,0,early,Ventral striatum,0,0,0,0,0,0,1
1,1,0,1,-1,0,1,0,0,early,Ventral striatum,0,0,1,0,2,0,0
1,0,0,1,0,0,1,0,1,early,RMTg,1,0,0,0,0,0,0
1,0,1,1,0,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,1,0,1,1,0,1,0,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
1,0,1,1,0,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,0,1,0,2,1,0,0,early,Lateral hypothalamus,1,0,0,0,0,0,0
0,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,1,0,1,0,1
1,0,1,1,0,0,1,1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
0,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,1,0,1,0,1
1,0,1,1,0,0,1,-1,1,early,Ventral striatum,0,0,0,0,0,1,0
0,0,1,1,0,0,1,-1,1,early,Ventral striatum,0,0,0,0,0,0,1
1,0,1,1,0,2,1,1,0,early,Ventral striatum,0,0,0,0,0,1,0
0,0,0,0,0,2,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
1,1,1,1,1,0,1,1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
1,0,0,0,0,0,1,0,0,early,Lateral hypothalamus,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,early,Dorsal striatum,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,early,Dorsal striatum,0,0,0,0,0,0,1
1,0,1,0,0,2,0,-1,0,early,RMTg,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,0,early,RMTg,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,early,RMTg,0,0,0,0,0,0,1
1,0,0,1,0,1,1,0,1,early,RMTg,1,0,0,0,0,0,0
1,0,1,1,0,2,1,1,0,early,RMTg,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,0,early,PPTg,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,early,PPTg,0,0,0,0,0,0,1
1,1,1,0,-1,0,1,1,0,early,PPTg,0,0,1,0,2,0,0
1,1,0,1,1,0,1,0,1,early,PPTg,0,0,1,0,1,0,0
0,0,1,1,0,0,1,1,0,early,Ventral pallidum,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,early,Ventral pallidum,0,0,0,0,0,0,1
1,0,1,1,0,0,1,-1,1,early,rVTA Type2,0,0,0,0,0,1,0
1,0,1,1,0,1,1,-1,1,early,rVTA Type2,0,0,0,0,0,1,0
1,1,0,0,-1,0,1,0,0,early,rdopamine,0,0,1,0,2,0,0
1,0,0,1,0,0,0,0,1,early,rdopamine,1,0,0,0,0,0,0
1,1,1,1,1,0,1,1,1,early,rdopamine,0,0,1,0,1,0,0
1,1,0,1,1,0,1,0,1,early,rdopamine,0,0,1,0,1,0,0
1,1,1,1,1,0,1,-1,1,early,rdopamine,0,0,1,0,1,0,0
1,1,1,1,1,0,1,1,1,early,rdopamine,0,0,1,0,1,0,0
0,0,1,0,0,0,0,-1,0,early,rdopamine,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,early,rdopamine,0,0,0,0,0,0,1
1,0,1,1,0,0,1,-1,1,early,rVTA Type2,0,0,0,0,0,1,0
0,1,1,1,0,2,1,1,0,early,RMTg,0,1,0,2,0,0,0
0,0,0,0,0,1,0,0,1,early,RMTg,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,early,RMTg,0,0,0,0,0,0,1
1,1,1,1,1,0,1,1,1,early,rdopamine,0,0,1,0,1,0,0
1,1,1,1,1,0,1,1,1,early,rdopamine,0,0,1,0,1,0,0
1,0,1,1,0,0,1,1,1,early,rdopamine,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,1,early,rdopamine,0,0,1,0,1,0,0
1,0,1,1,0,0,1,1,1,early,rdopamine,0,0,0,0,0,1,0
1,1,0,1,1,0,1,0,1,early,rdopamine,0,0,1,0,1,0,0
1,1,0,0,0,0,1,0,0,early,rVTA Type2,0,0,0,0,0,1,0
1,1,0,0,0,0,1,0,0,early,rdopamine,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,1,early,rdopamine,0,0,1,0,1,0,0
1,1,1,1,1,0,1,1,1,early,rdopamine,0,0,1,0,1,0,0
1,0,0,1,0,1,1,0,1,early,rdopamine,1,0,0,0,0,0,0
1,0,0,1,0,0,1,0,1,early,rdopamine,1,0,0,0,0,0,0
1,0,0,1,0,0,1,0,1,early,rdopamine,1,0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,early,Dopamine,0,0,1,0,1,0,0
1,0,0,1,0,0,1,0,1,early,rdopamine,1,0,0,0,0,0,0
1,0,0,1,0,0,1,0,1,early,rdopamine,1,0,0,0,0,0,0
0,1,1,1,0,1,0,-1,1,early,Ventral striatum,0,1,0,1,0,0,0
0,0,0,0,0,2,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,early,Ventral striatum,0,0,0,0,0,0,1
1,1,0,1,1,0,1,0,1,early,Dopamine,0,0,1,0,1,0,0
1,1,1,1,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
1,0,0,1,0,0,1,0,1,early,Dopamine,1,0,0,0,0,0,0
1,1,1,1,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
0,1,1,1,0,1,1,-1,1,early,VTA type2,0,1,0,1,0,0,0
1,1,1,1,1,0,1,-1,1,early,VTA type2,0,0,1,0,1,0,0
0,1,1,0,-1,0,1,1,0,early,VTA type3,0,0,1,0,2,0,1
1,1,1,1,0,2,0,1,0,early,VTA type3,0,0,0,0,0,1,0
0,0,0,1,0,2,1,0,0,early,VTA type3,0,1,0,2,0,0,0
0,1,1,1,0,2,0,1,0,early,VTA type3,0,1,0,2,0,0,0
1,1,0,1,1,0,1,0,1,early,Dopamine,0,0,1,0,1,0,0
1,0,1,1,0,2,1,1,0,early,VTA type3,0,0,0,0,0,1,0
1,1,1,1,0,1,1,-1,1,early,VTA type2,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
1,0,1,1,0,0,1,-1,1,early,Dopamine,0,0,0,0,0,1,0
0,0,0,1,0,2,1,0,0,early,VTA type3,0,1,0,2,0,0,0
1,0,1,1,0,0,1,1,1,early,Dopamine,0,0,0,0,0,1,0
1,1,1,1,1,0,1,-1,1,early,Dopamine,0,0,1,0,1,0,0
1,1,1,1,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
0,0,0,0,0,2,0,0,0,early,VTA type2,0,0,0,0,0,0,1
1,1,1,1,1,0,1,-1,1,early,VTA type2,0,0,1,0,1,0,0
0,0,1,1,0,0,1,-1,1,early,VTA type2,0,0,0,0,0,0,1
1,1,1,1,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
1,1,0,1,1,0,1,0,1,early,Dopamine,0,0,1,0,1,0,0
0,1,1,1,0,1,1,-1,1,early,VTA type2,0,1,0,1,0,0,0
0,0,1,1,0,1,1,-1,1,early,VTA type2,0,1,0,1,0,0,0
0,0,0,0,0,1,0,0,1,early,VTA type2,0,0,0,0,0,0,1
1,1,1,1,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
0,1,1,1,0,1,1,-1,1,early,VTA type2,0,1,0,1,0,0,0
1,0,1,1,0,0,1,1,0,early,VTA type3,0,0,0,0,0,1,0
0,1,0,1,0,1,0,0,1,early,VTA type2,0,1,0,1,0,0,0
1,0,0,1,0,0,1,0,0,early,VTA type3,1,0,0,0,0,0,0
1,1,1,1,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
0,1,1,1,1,0,1,-1,1,early,VTA type2,0,0,1,0,1,0,1
1,0,1,1,0,0,1,-1,1,early,VTA type2,0,0,0,0,0,1,0
1,1,1,0,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
1,0,1,1,0,0,1,-1,1,early,VTA type2,0,0,0,0,0,1,0
1,1,1,0,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,1,early,VTA type2,0,0,0,0,0,0,1
1,0,1,1,0,0,1,-1,1,early,VTA type2,0,0,0,0,0,1,0
1,1,1,1,1,0,1,-1,1,early,VTA type2,0,0,1,0,1,0,0
1,1,1,1,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
0,1,1,1,0,2,1,1,0,early,VTA type3,0,1,0,2,0,0,0
1,1,1,1,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
0,0,1,1,0,2,1,1,0,early,VTA type3,0,1,0,2,0,0,0
0,0,1,1,0,2,1,1,0,early,VTA type3,0,1,0,2,0,0,0
0,1,1,1,1,0,1,-1,1,early,VTA type2,0,0,1,0,1,0,1
1,0,1,1,0,0,1,-1,1,early,VTA type2,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
1,0,1,1,0,0,1,-1,1,early,VTA type2,0,0,0,0,0,1,0
1,1,0,1,1,0,1,0,1,early,Dopamine,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,1,early,Dorsal striatum,0,0,0,0,0,0,1
0,1,1,1,0,2,1,1,0,early,Dorsal striatum,0,1,0,2,0,0,0
0,0,0,1,0,2,0,0,0,early,Dorsal striatum,0,1,0,2,0,0,0
0,0,1,1,0,0,1,-1,1,early,Dorsal striatum,0,0,0,0,0,0,1
1,0,1,1,0,2,1,1,0,early,Dorsal striatum,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,1,early,Dorsal striatum,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,early,Dorsal striatum,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,1,early,Dorsal striatum,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,early,Dorsal striatum,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,1,early,Dorsal striatum,0,0,0,0,0,0,1
1,1,0,1,0,2,1,0,0,early,Ventral striatum,0,0,0,0,0,1,0
0,0,1,1,0,0,1,-1,1,early,RMTg,0,0,0,0,0,0,1
1,1,1,1,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
1,1,0,0,-1,0,1,0,0,early,Ventral striatum,0,0,1,0,2,0,0
0,0,0,0,0,2,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
0,0,1,0,0,0,0,-1,1,early,Dorsal striatum,0,0,0,0,0,0,1
0,0,1,1,0,1,1,-1,1,early,Dorsal striatum,0,1,0,1,0,0,0
1,0,0,1,0,1,1,0,1,early,Dorsal striatum,1,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,early,Dorsal striatum,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,early,Dorsal striatum,0,0,0,0,0,0,1
0,0,1,0,0,1,0,-1,1,early,Dorsal striatum,0,0,0,0,0,0,1
0,0,1,1,0,0,1,1,0,early,VTA type3,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,early,VTA type2,1,0,0,0,0,0,0
0,1,0,0,0,2,0,0,0,early,VTA type2,0,0,0,0,0,0,1
1,1,1,1,0,1,1,-1,1,early,VTA type2,0,0,0,0,0,1,0
1,1,0,1,1,0,1,0,1,early,Dopamine,0,0,1,0,1,0,0
1,0,1,1,0,0,1,1,1,early,Dopamine,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
1,0,0,1,0,1,1,0,1,early,Dopamine,1,0,0,0,0,0,0
1,0,1,1,0,2,1,1,0,early,VTA type3,0,0,0,0,0,1,0
1,0,0,0,0,0,1,0,1,early,VTA type2,1,0,0,0,0,0,0
1,1,1,1,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
0,1,1,1,1,0,1,-1,1,early,VTA type2,0,0,1,0,1,0,1
1,1,0,1,0,2,1,0,0,early,VTA type3,0,0,0,0,0,1,0
0,0,1,1,0,0,1,1,0,early,VTA type3,0,0,0,0,0,0,1
1,1,1,1,0,1,1,-1,1,early,VTA type2,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
1,1,1,1,1,0,1,-1,1,early,VTA type2,0,0,1,0,1,0,0
1,1,1,0,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
1,1,1,1,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
0,0,1,1,0,0,1,1,0,early,VTA type3,0,0,0,0,0,0,1
0,0,1,1,0,0,1,1,0,early,VTA type3,0,0,0,0,0,0,1
1,0,1,1,0,0,1,-1,1,early,VTA type2,0,0,0,0,0,1,0
1,0,1,1,0,0,1,-1,1,early,VTA type2,0,0,0,0,0,1,0
1,0,1,1,0,0,1,-1,1,early,VTA type2,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,1,early,Dopamine,0,0,1,0,1,0,0
1,1,1,1,1,0,1,-1,1,early,VTA type2,0,0,1,0,1,0,0
0,0,1,1,0,2,1,1,0,early,VTA type3,0,1,0,2,0,0,0
0,1,0,1,0,0,0,0,0,early,Ventral pallidum,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,early,Ventral pallidum,0,0,0,0,0,0,1
1,0,1,1,0,1,1,1,1,early,PPTg,0,0,0,0,0,1,0
1,1,1,0,0,0,1,1,0,early,PPTg,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,0,early,PPTg,1,0,0,0,0,0,0
0,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,1,0,1,0,1
0,1,0,1,0,0,0,0,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,0,1,0,0,1,0,1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,0,1,0,1,1,0,1,early,Lateral hypothalamus,1,0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
0,0,0,1,0,1,0,0,1,early,PPTg,0,1,0,1,0,0,0
0,0,0,0,0,0,1,0,1,early,PPTg,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,0,early,PPTg,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,early,PPTg,1,0,0,0,0,0,0
0,0,0,1,0,0,1,0,1,early,PPTg,0,0,0,0,0,0,1
1,0,1,0,0,0,1,1,1,early,PPTg,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,early,PPTg,0,0,0,0,0,0,1
1,0,1,1,0,0,1,-1,1,early,PPTg,0,0,0,0,0,1,0
1,0,1,1,0,1,1,-1,1,early,PPTg,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,1,early,PPTg,1,0,0,0,0,0,0
1,0,1,1,0,1,1,-1,1,early,PPTg,0,0,0,0,0,1,0
1,1,1,0,1,0,1,1,1,early,PPTg,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,early,PPTg,0,0,0,0,0,0,1
1,1,1,1,1,0,1,-1,1,early,PPTg,0,0,1,0,1,0,0
1,0,1,1,0,1,1,-1,1,early,Ventral striatum,0,0,0,0,0,1,0
0,1,0,0,0,0,1,0,1,early,Ventral striatum,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,early,Ventral striatum,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,early,Ventral striatum,0,0,0,0,0,0,1
0,1,1,1,1,0,1,-1,1,early,PPTg,0,0,1,0,1,0,1
0,1,1,1,1,0,1,-1,1,early,PPTg,0,0,1,0,1,0,1
1,1,1,1,0,2,1,1,0,early,PPTg,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,1,early,PPTg,0,0,0,0,0,0,1
0,0,1,1,0,2,1,1,0,early,Ventral striatum,0,1,0,2,0,0,0
0,0,0,1,0,0,1,0,1,early,Ventral striatum,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,early,Ventral striatum,1,0,0,0,0,0,0
0,0,1,1,0,1,0,-1,1,early,Ventral striatum,0,1,0,1,0,0,0
1,0,1,1,0,0,1,1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
1,0,1,1,0,0,1,-1,1,early,rVTA Type2,0,0,0,0,0,1,0
1,1,1,1,1,0,1,-1,1,early,rVTA Type2,0,0,1,0,1,0,0
0,0,1,1,0,0,1,1,0,early,r VTA Type3,0,0,0,0,0,0,1
1,0,1,1,0,2,1,1,0,early,r VTA Type3,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,1,early,Ventral pallidum,0,0,1,0,1,0,0
1,0,1,1,0,0,1,-1,1,early,Ventral pallidum,0,0,0,0,0,1,0
1,0,1,1,0,0,1,-1,1,early,Ventral pallidum,0,0,0,0,0,1,0
0,0,1,1,0,1,1,-1,1,early,Ventral pallidum,0,1,0,1,0,0,0
1,1,1,1,1,0,1,-1,1,early,Ventral pallidum,0,0,1,0,1,0,0
0,0,1,1,0,1,1,-1,1,early,rdopamine,0,1,0,1,0,0,0
1,0,1,1,0,0,1,-1,1,early,rdopamine,0,0,0,0,0,1,0
1,0,1,1,0,1,1,1,1,early,rdopamine,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,1,early,rdopamine,1,0,0,0,0,0,0
1,0,1,1,0,0,1,1,1,early,rdopamine,0,0,0,0,0,1,0
1,0,1,1,0,0,1,1,1,early,rdopamine,0,0,0,0,0,1,0
1,1,1,0,0,0,1,1,0,early,rdopamine,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,1,early,rdopamine,0,0,1,0,1,0,0
1,1,1,1,1,0,1,1,1,early,rdopamine,0,0,1,0,1,0,0
1,1,1,1,1,0,1,-1,1,early,rdopamine,0,0,1,0,1,0,0
1,1,1,1,0,1,1,1,1,early,rdopamine,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,1,early,rdopamine,0,0,1,0,1,0,0
1,0,0,1,0,0,1,0,1,early,rdopamine,1,0,0,0,0,0,0
1,0,1,1,0,2,1,1,0,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
1,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
0,1,0,1,0,1,0,0,1,early,Lateral hypothalamus,0,1,0,1,0,0,0
1,1,0,1,0,1,1,0,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,early,Subthalamic,1,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,early,Subthalamic,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,early,Subthalamic,1,0,0,0,0,0,0
1,1,1,1,1,0,1,-1,1,early,Subthalamic,0,0,1,0,1,0,0
1,0,1,1,0,1,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
1,1,1,1,1,0,1,-1,1,early,Subthalamic,0,0,1,0,1,0,0
1,0,1,1,0,0,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
1,0,1,1,0,0,1,-1,1,early,PPTg,0,0,0,0,0,1,0
0,0,0,0,0,2,0,0,0,early,PPTg,0,0,0,0,0,0,1
1,0,1,1,0,1,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,1,1,0,0,1,1,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,1,1,0,2,1,1,0,early,Lateral hypothalamus,0,1,0,2,0,0,0
0,0,0,1,0,2,1,0,0,early,Ventral striatum,0,1,0,2,0,0,0
1,0,0,1,0,0,1,0,0,early,Ventral striatum,1,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
0,1,0,0,0,0,1,0,1,early,PPTg,0,0,0,0,0,0,1
0,1,1,1,0,2,1,1,0,early,PPTg,0,1,0,2,0,0,0
0,1,1,1,1,0,1,-1,1,early,Ventral striatum,0,0,1,0,1,0,1
1,1,1,1,-1,0,1,1,0,early,Ventral striatum,0,0,1,0,2,0,0
1,1,1,1,0,0,0,1,0,early,Ventral striatum,0,0,0,0,0,1,0
1,1,1,0,-1,0,1,1,0,early,Ventral striatum,0,0,1,0,2,0,0
1,1,1,0,0,0,0,1,1,early,Ventral striatum,0,0,0,0,0,1,0
0,1,1,0,0,0,0,1,1,early,Ventral striatum,0,0,0,0,0,0,1
0,0,0,1,0,2,1,0,0,early,Ventral pallidum,0,1,0,2,0,0,0
0,0,0,1,0,1,1,0,1,early,Ventral pallidum,0,1,0,1,0,0,0
1,0,0,1,0,2,1,0,0,early,Ventral pallidum,1,0,0,0,0,0,0
0,1,1,1,0,1,0,1,1,early,Ventral striatum,0,1,0,1,0,0,0
0,0,0,1,0,1,1,0,1,early,rdopamine,0,1,0,1,0,0,0
0,0,0,0,0,1,0,0,1,early,rdopamine,0,0,0,0,0,0,1
0,0,1,1,0,1,1,-1,1,early,Ventral pallidum,0,1,0,1,0,0,0
1,0,0,1,0,0,1,0,1,early,Ventral pallidum,1,0,0,0,0,0,0
0,0,0,1,0,1,0,0,1,early,Ventral pallidum,0,1,0,1,0,0,0
1,0,0,1,0,0,1,0,1,early,Ventral pallidum,1,0,0,0,0,0,0
1,0,1,1,0,1,0,-1,1,early,Ventral pallidum,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,1,early,Ventral pallidum,1,0,0,0,0,0,0
1,1,1,0,1,0,1,1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
1,1,1,1,0,1,0,-1,1,early,RMTg,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,early,RMTg,1,0,0,0,0,0,0
1,0,1,0,0,0,0,-1,0,early,RMTg,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,early,RMTg,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,early,Lateral hypothalamus,1,0,0,0,0,0,0
1,0,1,1,0,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,1,early,Lateral hypothalamus,1,0,0,0,0,0,0
1,1,1,1,1,0,1,1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
1,1,1,1,1,0,1,1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
1,0,0,1,0,0,1,0,1,early,Lateral hypothalamus,1,0,0,0,0,0,0
1,0,1,1,0,0,1,1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
0,0,1,1,0,2,1,1,0,early,Ventral striatum,0,1,0,2,0,0,0
1,1,1,1,1,0,1,1,1,early,rdopamine,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,1,early,rdopamine,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,early,rdopamine,1,0,0,0,0,0,0
1,1,0,0,1,0,1,0,1,early,rdopamine,0,0,1,0,1,0,0
1,1,1,1,1,0,1,-1,1,early,rdopamine,0,0,1,0,1,0,0
1,0,1,1,0,2,1,1,0,early,PPTg,0,0,0,0,0,1,0
1,0,1,1,0,2,0,-1,0,early,PPTg,0,0,0,0,0,1,0
1,1,1,0,0,0,1,1,1,early,PPTg,0,0,0,0,0,1,0
